Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,HDTS724XZSTA,Toshiba,Q300 240GB,622,73,6725,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300
SSD,HDTS724EZSTA,Toshiba,Q300 240GB,622,73,6725,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300
SSD,PX-128M5S,Plextor,M5S 128GB,623,73,5727,https://ssd.userbenchmark.com/Plextor-M5S-128GB/Rating/2261
SSD,CSSD-F180GBGS-BK,Corsair,Force GS 180GB,624,73,623,https://ssd.userbenchmark.com/SpeedTest/1010/Corsair-Force-GS
SSD,SSDSC2KW240H6,Intel,540s Series 240GB,625,72.9,11312,https://ssd.userbenchmark.com/SpeedTest/125849/INTEL-SSDSC2KW240H6
SSD,SD6SF1M-256G-1022,SanDisk,X110 mSATA 256GB,626,72.9,304,https://ssd.userbenchmark.com/SpeedTest/10872/SanDisk-SD6SF1M256G1022
SSD,SSDMCEAC240B301,Intel,525 Series mSATA 240GB,627,72.8,119,https://ssd.userbenchmark.com/Intel-525-Series-mSATA-240GB/Rating/1509
SSD,,SK,hynix SH920 2.5 128GB,628,72.8,854,https://ssd.userbenchmark.com/SpeedTest/12032/SK--hynix-SH920-25
SSD,SSDSC2CT180A4K5,Intel,335 Series 180GB,629,72.8,2872,https://ssd.userbenchmark.com/SpeedTest/1641/INTEL-SSDSC2CT180A4
SSD,,Samsung,SM841N mSATA 512GB,630,72.8,375,https://ssd.userbenchmark.com/SpeedTest/11367/SAMSUNG-SSD-SM841N-mSATA
SSD,,Samsung,SM841 mSATA 512GB,631,72.8,519,https://ssd.userbenchmark.com/SpeedTest/4000/SAMSUNG-SSD-SM841-mSATA-512GB
SSD,,Liteonit,LMT-256M6M mSATA 256GB,632,72.7,4013,https://ssd.userbenchmark.com/SpeedTest/2486/LITEONIT-LMT-256M6M-mSATA-256GB
SSD,,Team,XS3 SSD 240GB,633,72.4,22,https://ssd.userbenchmark.com/SpeedTest/8108/TEAM-XS3-SSD
SSD,AGT4-25SAT3-256G,OCZ,Agility 4 256GB,634,72.3,1416,https://ssd.userbenchmark.com/OCZ-Agility-4-256GB/Rating/1606
SSD,,Samsung,MZMTE512HMHP-00000 512GB,635,72.3,360,https://ssd.userbenchmark.com/SpeedTest/5246/SAMSUNG-MZMTE512HMHP-00000
SSD,CT275MX300SSD4,Crucial,MX300 SATA M.2 275GB,636,72.3,29169,https://ssd.userbenchmark.com/SpeedTest/159989/Crucial-CT275MX300SSD4
SSD,,,INTENSO 256GB,637,72.1,4055,https://ssd.userbenchmark.com/SpeedTest/6851/INTENSO
SSD,,Plextor,PX-128M2P 128GB,638,72,77,https://ssd.userbenchmark.com/SpeedTest/6634/PLEXTOR--PX-128M2P
SSD,SD8SB8U-128G-1122,SanDisk,X400 128GB,639,71.9,1439,https://ssd.userbenchmark.com/SpeedTest/68942/SanDisk-SD8SB8U128G1122
SSD,MZ-7PC256B/WW,Samsung,830 256GB,640,71.8,25763,https://ssd.userbenchmark.com/Samsung-830-256GB/Rating/1387
SSD,VTX4-25SAT3-64G,OCZ,Vertex 4 64GB,641,71.8,525,https://ssd.userbenchmark.com/SpeedTest/1650/OCZ-VERT-OCZ-VERTEX4
SSD,SVP200S3/240G,Kingston,SSDNow V+200 240GB,642,71.8,568,https://ssd.userbenchmark.com/Kingston-SSDNow-V-200-240GB/Rating/1445
SSD,,Toshiba,THNSNH256G8NT 256GB,643,71.8,345,https://ssd.userbenchmark.com/SpeedTest/12184/TOSHIBA-THNSNH256G8NT
SSD,,Samsung,SM841N mSATA 128GB,644,71.8,75,https://ssd.userbenchmark.com/SpeedTest/13601/SAMSUNG-SSD-SM841N-mSATA
SSD,SVP200S37A120G,Kingston,SSDNow V+200 Series 120GB,645,71.7,932,https://ssd.userbenchmark.com/SpeedTest/1218/KINGSTON-SVP200S3120G
SSD,MKNSSDCR240GB,Mushkin,Chronos 240GB,646,71.7,690,https://ssd.userbenchmark.com/Mushkin-Chronos-240GB/Rating/1622
SSD,CSSD-F180GBGT-BK,Corsair,Force GT 180GB,647,71.6,889,https://ssd.userbenchmark.com/SpeedTest/1126/Corsair-Force-GT
SSD,,Liteonit,LMT-128M6M mSATA 128GB,648,71.6,1674,https://ssd.userbenchmark.com/SpeedTest/5385/LITEONIT-LMT-128M6M-mSATA-128GB
SSD,SSDSC2CW180A3,Intel,520 Series 180GB,649,71.5,14258,https://ssd.userbenchmark.com/SpeedTest/4086/INTEL-SSDSC2CW180A3
SSD,SSD7CS900-240-RB,PNY,CS900 240GB,650,71.5,108258,https://ssd.userbenchmark.com/SpeedTest/180142/PNY-CS900-240GB-SSD
SSD,SKC300S37A/120G,Kingston,SSDNow KC300 120GB,651,71.5,2344,https://ssd.userbenchmark.com/Kingston-SSDNow-KC300-120GB/Rating/2264
SSD,SD6SP1M-256G-1012,SanDisk,X110 SATA M.2 256GB,652,71.4,378,https://ssd.userbenchmark.com/SpeedTest/8660/SanDisk-SD6SP1M256G1012
SSD,THNSNJ128GMCU,Toshiba,HG6 mSATA 128GB,653,71.4,3217,https://ssd.userbenchmark.com/SpeedTest/10610/TOSHIBA-THNSNJ128GMCU
SSD,SSDSC2BF240A4L,Intel,SSD Pro 1500 Series 240GB,654,71.4,4505,https://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L
SSD,SSDSC2BF240A401,Intel,SSD Pro 1500 Series 240GB,654,71.4,4505,https://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L
SSD,THNSNH256GMCT,Toshiba,HG5d Q Series mSATA 256GB,655,71.4,1242,https://ssd.userbenchmark.com/SpeedTest/5507/TOSHIBA-THNSNH256GMCT
SSD,CSSD-F128GBLX,Corsair,Force LX 128GB,656,71.4,1867,https://ssd.userbenchmark.com/SpeedTest/12531/CORSAIR-FORCE-LX-SSD
SSD,,Patriot,Blast 240GB,657,71.2,7552,https://ssd.userbenchmark.com/SpeedTest/33423/Patriot-Blast
SSD,ASP550SS3-120GM-C,Adata,Premier SP550 120GB,658,71.2,49493,https://ssd.userbenchmark.com/Adata-Premier-SP550-120GB/Rating/3622
SSD,SD6SB1M-128G-1022I,SanDisk,X110 128GB,659,71.1,11245,https://ssd.userbenchmark.com/SpeedTest/8226/SanDisk-SD6SB1M128G1022I
SSD,,Liteonit,LMT-19nmBGA-256G-DS 256GB,660,71.1,67,https://ssd.userbenchmark.com/SpeedTest/4373/LITEONIT-LMT-19nmBGA-256G-DS
SSD,SD7SB6S-128G-1122,SanDisk,X300 128GB,661,71.1,6745,https://ssd.userbenchmark.com/SpeedTest/20791/SanDisk-SD7SB6S128G1122
SSD,SSDSC2BW180A4,Intel,530 Series 180GB,662,71,4011,https://ssd.userbenchmark.com/SpeedTest/4282/INTEL-SSDSC2BW180A4
SSD,SSD7CS1311-120-RB,PNY,CS1311 120GB,663,71,29249,https://ssd.userbenchmark.com/PNY-CS1311-120GB/Rating/3614
SSD,,Liteonit,LMT-256M6M-HP 256GB,664,71,344,https://ssd.userbenchmark.com/SpeedTest/7110/LITEONIT-LMT-256M6M-HP
SSD,SKC300S37A/180G,Kingston,SSDNow KC300 180GB,665,70.9,410,https://ssd.userbenchmark.com/SpeedTest/5528/KINGSTON-SKC300S37A180G
SSD,,SanDisk,mSATA SD5SE2256G1002E 256GB,666,70.8,860,https://ssd.userbenchmark.com/SpeedTest/3945/SanDisk-SD5SE2256G1002E
SSD,SHFS37A/240G,HyperX,Fury 240GB,667,70.8,27826,https://ssd.userbenchmark.com/SpeedTest/13145/KINGSTON-SHFS37A240G
SSD,TS128GSSD370,Transcend,SSD370 128GB,668,70.8,4687,https://ssd.userbenchmark.com/Transcend-SSD370-128GB/Rating/2699
SSD,,Liteonit,LMT-128M6M 128GB,669,70.7,622,https://ssd.userbenchmark.com/SpeedTest/4933/LITEONIT-LMT-128M6M
SSD,ASP610SS3-128GM-C,Adata,Premier SP610 128GB,670,70.7,819,https://ssd.userbenchmark.com/SpeedTest/13709/ADATA-SP610
SSD,CT120BX100SSD1,Crucial,BX100 120GB,671,70.5,9866,https://ssd.userbenchmark.com/Crucial-BX100-120GB/Rating/3489
SSD,TRN150-25SAT3-120G,OCZ,Trion 150 120GB,672,70.4,6443,https://ssd.userbenchmark.com/OCZ-Trion-150-120GB/Rating/3618
SSD,TS240GSSD220S,Transcend,SSD220 240GB,673,70.2,21944,https://ssd.userbenchmark.com/SpeedTest/129705/TS240GSSD220S
SSD,ASU800SS-128GT-C,Adata,Ultimate SU800 128GB,674,70.2,68617,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-128GB/Rating/3911
SSD,TRN100-25SAT3-960G,OCZ,Trion 100 960GB,675,70.2,1377,https://ssd.userbenchmark.com/SpeedTest/34219/OCZ-TRION100
SSD,RVD3-FHPX4-240G,OCZ,RevoDrive 3 PCIe 240GB,676,70.2,224,https://ssd.userbenchmark.com/SpeedTest/1346/OCZ-REVODRIVE3
SSD,SSD7SC120GOPT-RB,PNY,Optima 120GB,677,70.1,197,https://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443
SSD,SSD2SC120G1SA754D117,PNY,Optima 120GB,677,70.1,197,https://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443
SSD,SUV400S37/480G,Kingston,SSDNow UV400 480GB,678,70.1,46808,https://ssd.userbenchmark.com/SpeedTest/138433/KINGSTON-SUV400S37480G
SSD,,SK,hynix SH920 mSATA 256GB,679,70.1,756,https://ssd.userbenchmark.com/SpeedTest/5328/SK-hynix-SH920-mSATA-256GB
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 128GB,680,70.1,1952,https://ssd.userbenchmark.com/SpeedTest/21087/SanDisk-SD7SB3Q128G1002
SSD,CSSD-N128GB3-BK,Corsair,Neutron 128GB,681,70,711,https://ssd.userbenchmark.com/SpeedTest/5914/Corsair-Neutron-SSD
SSD,,Liteonit,LCT-512M3S 512GB,682,69.9,161,https://ssd.userbenchmark.com/SpeedTest/5388/LITEONIT-LCT-512M3S
SSD,SUV400S37/240G,Kingston,SSDNow UV400 240GB,683,69.9,199852,https://ssd.userbenchmark.com/SpeedTest/137815/KINGSTON-SUV400S37240G
SSD,,Team,L3 SSD 240GB,684,69.9,463,https://ssd.userbenchmark.com/SpeedTest/6481/TEAM-L3-SSD-240GB
SSD,,OCZ,AGILITY4 128GB,685,69.7,1160,https://ssd.userbenchmark.com/SpeedTest/557/OCZ-AGILITY4
SSD,ASU650SS-480GT-C,Adata,SU650 480GB,686,69.7,34351,https://ssd.userbenchmark.com/SpeedTest/434166/ADATA-SU650
SSD,SD6SF1M-128G-1022,SanDisk,X110 mSATA 128GB,687,69.6,987,https://ssd.userbenchmark.com/SanDisk-X110-mSATA-128GB/Rating/2213
SSD,CT240M500SSD3,Crucial,M500 mSATA 240GB,688,69.6,1180,https://ssd.userbenchmark.com/SpeedTest/4823/Crucial--CT240M500SSD3
SSD,MZ-7TD250BW,Samsung,840 250GB,689,69.6,41998,https://ssd.userbenchmark.com/Samsung-840-250GB/Rating/1510
SSD,CSSD-F120GBGT-BK,Corsair,Force GT 120GB,690,69.4,13464,https://ssd.userbenchmark.com/SpeedTest/1263/Corsair-Force-GT
SSD,SD6SP1M-128G-1012,SanDisk,X110 SATA M.2 128GB,691,69.3,1560,https://ssd.userbenchmark.com/SpeedTest/20731/SanDisk-SD6SP1M128G1012
SSD,SDSSDHP-064-G25,SanDisk,Ultra Plus 64GB,692,69.2,1117,https://ssd.userbenchmark.com/SpeedTest/6401/SanDisk-SDSSDHP064G
SSD,SSDSC2BW120H601,Intel,535 Series 120GB,693,69.1,7485,https://ssd.userbenchmark.com/SpeedTest/28259/INTEL-SSDSC2BW120H6
SSD,SSDSC2BF180A4L,Intel,SSD Pro 1500 Series 180GB,694,69.1,7834,https://ssd.userbenchmark.com/SpeedTest/2904/INTEL-SSDSC2BF180A4L
SSD,SSDSC2BF180A401,Intel,SSD Pro 1500 Series 180GB,694,69.1,7834,https://ssd.userbenchmark.com/SpeedTest/2904/INTEL-SSDSC2BF180A4L
SSD,SD7SN3Q-128G-1002,SanDisk,X300s SATA M.2 128GB,695,69.1,784,https://ssd.userbenchmark.com/SpeedTest/25335/SanDisk-SD7SN3Q-128G-1006
SSD,,Samsung,PM851 mSATA 512GB,696,69,958,https://ssd.userbenchmark.com/SpeedTest/8717/SAMSUNG-SSD-PM851-mSATA-512GB
SSD,,PNY,SSD2SC240G3LC726B104-327 240GB,697,68.8,95,https://ssd.userbenchmark.com/SpeedTest/5640/SSD2SC240G3LC726B104-327
SSD,GP-GSTFS31240GNTD,Gigabyte,SSD 240GB,698,68.8,47060,https://ssd.userbenchmark.com/SpeedTest/554572/GIGABYTE-GP-GSTFS31240GNTD
SSD,R3SL120G,AMD,Radeon R3 120GB,699,68.7,5025,https://ssd.userbenchmark.com/SpeedTest/124132/R3SL120G
SSD,ASP900S3-128GM-C,Adata,Premier Pro SP900 128GB,700,68.6,2820,https://ssd.userbenchmark.com/Adata-Premier-Pro-SP900-128GB/Rating/1930
SSD,SSDSC2CT180A3,Intel,330 Series 180GB,701,68.6,5848,https://ssd.userbenchmark.com/SpeedTest/261/INTEL-SSDSC2CT180A3
SSD,VTX3-25SAT3-120G,OCZ,Vertex 3 120GB,702,68.6,25948,https://ssd.userbenchmark.com/OCZ-Vertex-3-120GB/Rating/1927
SSD,,Liteonit,LMT-19nmBGA-128G 128GB,703,68.6,387,https://ssd.userbenchmark.com/SpeedTest/4185/LITEONIT-LMT-19nmBGA-128G
SSD,,PNY,SSD2SC240G5LC726B104-298 240GB,704,68.6,160,https://ssd.userbenchmark.com/SpeedTest/10419/SSD2SC240G5LC726B104-298
SSD,SDSSDX-120G-G25,SanDisk,Extreme 120GB,705,68.5,11787,https://ssd.userbenchmark.com/SpeedTest/1102/SanDisk-SDSSDX120GG25
SSD,MKNSSDEC240GB,Mushkin,ECO2 240GB,706,68.5,437,https://ssd.userbenchmark.com/SpeedTest/24676/MKNSSDEC240GB
SSD,ASU650SS-240GT-C,Adata,SU650 240GB,707,68.5,81465,https://ssd.userbenchmark.com/SpeedTest/351933/ADATA-SU650
SSD,,Samsung,PM830 512GB,708,68.5,611,https://ssd.userbenchmark.com/SpeedTest/2045/SAMSUNG-SSD-PM830-25--7
SSD,ASP920SS3-128GM-C,Adata,Premier Pro SP920 128GB,709,68.1,3548,https://ssd.userbenchmark.com/SpeedTest/10618/ADATA-SP920SS
SSD,ASX900S3-128GM-C,Adata,XPG SX900 128GB,710,68.1,6500,https://ssd.userbenchmark.com/Adata-XPG-SX900-128GB/Rating/3491
SSD,TRN100-25SAT3-480G,OCZ,Trion 100 480GB,711,68,2364,https://ssd.userbenchmark.com/SpeedTest/32318/OCZ-TRION100
SSD,MKNSSDCR120GB-DX,Mushkin,Chronos Deluxe 120GB,712,68,368,https://ssd.userbenchmark.com/SpeedTest/4583/MKNSSDCR120GB-DX
SSD,HG5D,Toshiba,HG5d SATA M.2 128GB,713,68,410,https://ssd.userbenchmark.com/SpeedTest/6450/TOSHIBA-THNSNH128G8NT
SSD,THNSNH128G8NT,Toshiba,HG5d SATA M.2 128GB,713,68,410,https://ssd.userbenchmark.com/SpeedTest/6450/TOSHIBA-THNSNH128G8NT
SSD,HDTS712XZSTA,Toshiba,Q300 120GB,714,67.9,3456,https://ssd.userbenchmark.com/SpeedTest/35283/TOSHIBA-Q300
SSD,HDTS712EZSTA,Toshiba,Q300 120GB,714,67.9,3456,https://ssd.userbenchmark.com/SpeedTest/35283/TOSHIBA-Q300
SSD,CSSD-F240GBLS,Corsair,Force LS 240GB,715,67.9,4081,https://ssd.userbenchmark.com/Corsair-Force-LS-240GB/Rating/3340
SSD,SSDSC2CT120A3,Intel,330 Series 120GB,716,67.8,11188,https://ssd.userbenchmark.com/Intel-330-Series-120GB/Rating/1933
SSD,AS511S3-120GM-C,Adata,S511 120GB,717,67.8,604,https://ssd.userbenchmark.com/SpeedTest/4509/ADATA-SSD-S511-120GB
SSD,,Toshiba,THNSNF128GCSS 128GB,718,67.7,2061,https://ssd.userbenchmark.com/SpeedTest/5540/TOSHIBA-THNSNF128GCSS
SSD,CT960BX500SSD1,Crucial,BX500 960GB,719,67.5,19670,https://ssd.userbenchmark.com/SpeedTest/666214/CT960BX500SSD1
SSD,,Apple,SM256E 251GB,720,67.4,850,https://ssd.userbenchmark.com/SpeedTest/1438/APPLE-SSD-SM256E
SSD,PW120GS25SSDR,Patriot,Wildfire 120GB,721,67.4,279,https://ssd.userbenchmark.com/Patriot-Wildfire-120GB/Rating/2235
SSD,SSDSC2BW120A401,Intel,530 Series 120GB,722,67.4,15015,https://ssd.userbenchmark.com/Intel-530-Series-120GB/Rating/1934
SSD,,,HFS128G3AMNB-2200A 128GB,723,67.3,1805,https://ssd.userbenchmark.com/SpeedTest/5987/HFS128G3AMNB-2200A
SSD,,Liteonit,LCT-128M3S 128GB,724,67.2,2346,https://ssd.userbenchmark.com/SpeedTest/4678/LITEONIT-LCT-128M3S
SSD,TS128GSSD720,Transcend,SSD720 128GB,725,67.2,494,https://ssd.userbenchmark.com/SpeedTest/8724/TS128GSSD720
SSD,,,MXSSD3MDSF-120G 120GB,726,67.1,14,https://ssd.userbenchmark.com/SpeedTest/10325/MXSSD3MDSF-120G
SSD,SH100S3/120G,Kingston,HyperX 120GB,727,67.1,3401,https://ssd.userbenchmark.com/SpeedTest/1716/KINGSTON-SH100S3120G
SSD,TS128GSSD340,Transcend,SSD340 128GB,728,67.1,2082,https://ssd.userbenchmark.com/SpeedTest/5472/TS128GSSD340
SSD,SMS200S3/120G,Kingston,SSDNow mS200 mSATA 120GB,729,67,901,https://ssd.userbenchmark.com/SpeedTest/536/KINGSTON-SMS200S3120G
SSD,2DP99AA#ABC,HP,S700 500GB,730,67,23731,https://ssd.userbenchmark.com/SpeedTest/337629/HP-SSD-S700-500GB
SSD,CT512M4SSD2,Crucial,M4 512GB,731,66.9,4600,https://ssd.userbenchmark.com/SpeedTest/144/M4-CT512M4SSD2
SSD,THNSNS128GMCP,Toshiba,THNSNS Series mSATA PCI-E 128GB ,732,66.9,614,https://ssd.userbenchmark.com/SpeedTest/3823/TOSHIBA-THNSNS128GMCP
SSD,,Apple,SM512E 500GB,733,66.8,514,https://ssd.userbenchmark.com/SpeedTest/2941/APPLE-SSD-SM512E
SSD,SD6SB1M-064G,SanDisk,X110 64GB,734,66.8,656,https://ssd.userbenchmark.com/SpeedTest/8361/SanDisk-SD6SB1M064G
SSD,,Geil,Zenith A3 120GB,735,66.8,118,https://ssd.userbenchmark.com/SpeedTest/16792/GeIL-ZENITH-A3-120GB
SSD,,OCZ,AGILITY4 512GB,736,66.8,145,https://ssd.userbenchmark.com/SpeedTest/11959/OCZ-AGILITY4
SSD,SD8SBAT-256G-1122,SanDisk,Z400s 256GB,737,66.8,15763,https://ssd.userbenchmark.com/SpeedTest/34116/SanDisk-SD8SBAT256G1122
SSD,TS128GMTS400,Transcend,MTS400 M.2 128GB,738,66.6,647,https://ssd.userbenchmark.com/SpeedTest/12551/TS128GMTS400
SSD,,Adata,S510 120GB,739,66.6,690,https://ssd.userbenchmark.com/SpeedTest/1908/ADATA-SSD-S510-120GB
SSD,PPSE120GS25SSDR,Patriot,Pyro SE 120GB,740,66.3,346,https://ssd.userbenchmark.com/Patriot-Pyro-SE-120GB/Rating/2233
SSD,SSDSC2KW120H6,Intel,540s Series 120GB,741,66.2,6180,https://ssd.userbenchmark.com/SpeedTest/127931/INTEL-SSDSC2KW120H6
SSD,,Geil,Zenith S3 120GB,742,66.2,246,https://ssd.userbenchmark.com/SpeedTest/18730/GeIL-ZENITH-S3-120GB
SSD,SSDMCEAC180B301,Intel,525 Series mSATA 180GB,743,66.1,55,https://ssd.userbenchmark.com/SpeedTest/14110/INTEL-SSDMCEAC180B3
SSD,SSDSC2BF240A5L,Intel,SSD Pro 2500 Series 240GB,744,66,2785,https://ssd.userbenchmark.com/SpeedTest/21454/INTEL-SSDSC2BF240A5L
SSD,SSDSC2BF240H501,Intel,SSD Pro 2500 Series 240GB,744,66,2785,https://ssd.userbenchmark.com/SpeedTest/21454/INTEL-SSDSC2BF240A5L
SSD,CT120M500SSD1,Crucial,M500 120GB,745,66,15430,https://ssd.userbenchmark.com/Crucial-M500-120GB/Rating/1888
SSD,SD5SF2-128G,SanDisk,X100 mSATA 128GB,746,66,179,https://ssd.userbenchmark.com/SpeedTest/7539/SanDisk-SD5SF2128G
SSD,GP-GSTFS31120GNTD,Gigabyte,SSD 120GB,747,65.9,34131,https://ssd.userbenchmark.com/SpeedTest/547719/GIGABYTE-GP-GSTFS31120GNTD
SSD,MZ7PC256HAFU,Samsung,PM830 256GB,748,65.8,2468,https://ssd.userbenchmark.com/SpeedTest/5924/SAMSUNG-MZ7PC256HAFU-000H1
SSD,OCZSSDPX-1RVD0240,OCZ,RevoDrive PCIe 240GB,749,65.7,99,https://ssd.userbenchmark.com/SpeedTest/3328/OCZ-REVODRIV
SSD,PP240GS25SSDR,Patriot,Pyro 240GB,750,65.7,345,https://ssd.userbenchmark.com/SpeedTest/9501/Patriot-Pyro-SSD
SSD,MKNSSDCR120GB,Mushkin,Chronos 120GB,751,65.7,775,https://ssd.userbenchmark.com/SpeedTest/3690/MKNSSDCR120GB
SSD,SKC300S37A/60G,Kingston,SSDNow KC300 60GB,752,65.6,675,https://ssd.userbenchmark.com/SpeedTest/8566/KINGSTON-SKC300S37A60G
SSD,TRN100-25SAT3-240G,OCZ,Trion 100 240GB,753,65.6,15109,https://ssd.userbenchmark.com/OCZ-Trion-100-240GB/Rating/3501
SSD,SUV400S37/120G,Kingston,SSDNow UV400 120GB,754,65.4,169464,https://ssd.userbenchmark.com/SpeedTest/137022/KINGSTON-SUV400S37120G
SSD,,PNY,SSD2SC120GE2DA08B-T 120GB,755,65.3,109,https://ssd.userbenchmark.com/SpeedTest/6740/SSD2SC120GE2DA08B-T
SSD,,Goodram,C50 240GB,756,65.2,35,https://ssd.userbenchmark.com/SpeedTest/7031/GOODRAM-C50
SSD,ASU635SS-480GQ-R,Adata,SU635 480GB,757,65.2,9785,https://ssd.userbenchmark.com/SpeedTest/764320/ADATA-SU635
SSD,SM2280S3/120G,Kingston,SM2280S3 SATA M.2 120GB,758,65.1,1644,https://ssd.userbenchmark.com/SpeedTest/14411/KINGSTON-SM2280S3120G
SSD,SSDSC2BB120G4,Intel,S3500 Series 120GB,759,65.1,365,https://ssd.userbenchmark.com/SpeedTest/10755/INTEL-SSDSC2BB120G4
SSD,,Samsung,PM851 mSATA 256GB,760,65,6648,https://ssd.userbenchmark.com/SpeedTest/8695/SAMSUNG-SSD-PM851-mSATA-256GB
SSD,CSSD-F90GBGT-BK,Corsair,Force GT 90GB,761,64.8,764,https://ssd.userbenchmark.com/SpeedTest/2377/Corsair-Force-GT
SSD,,Adata,SX910 128GB,762,64.7,344,https://ssd.userbenchmark.com/SpeedTest/444/ADATA-SX910
SSD,,Samsung,MZMTE256HMHP-000L1 256GB,763,64.6,1116,https://ssd.userbenchmark.com/SpeedTest/12653/SAMSUNG-MZMTE256HMHP-000L1
SSD,,Toshiba,THNSNF128GMCS 128GB,764,64.5,1277,https://ssd.userbenchmark.com/SpeedTest/1596/TOSHIBA-THNSNF128GMCS
SSD,PX-64M5M,Plextor,M5M mSATA 64GB,765,64.5,128,https://ssd.userbenchmark.com/SpeedTest/1638/PLEXTOR-PX-64M5M
SSD,,Samsung,MZ7TD512HAGM-000L1 512GB,766,64.4,531,https://ssd.userbenchmark.com/SpeedTest/3479/SAMSUNG-MZ7TD512HAGM-000L1
SSD,,OCZ,VERTEX3 90GB,767,64.3,979,https://ssd.userbenchmark.com/SpeedTest/1586/OCZ-VERTEX3
SSD,,Liteonit,LMT-128M3M 128GB,768,64.3,542,https://ssd.userbenchmark.com/SpeedTest/3187/LITEONIT-LMT-128M3M
SSD,,Mushkin,MKNSSDCR120GB-MX 120GB,769,64.1,213,https://ssd.userbenchmark.com/SpeedTest/1448/MKNSSDCR120GB-MX
SSD,SV300S37A/240G,Kingston,SSDNow V300 240GB,770,64.1,176713,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-240GB/Rating/1817
SSD,RVD3-FHPX4-120G,OCZ,RevoDrive 3 PCIe 120GB,771,64,560,https://ssd.userbenchmark.com/SpeedTest/3116/OCZ-REVODRIVE3
SSD,,Samsung,MZNTD512HAGL-000L1 512GB,772,64,246,https://ssd.userbenchmark.com/SpeedTest/6200/SAMSUNG-MZNTD512HAGL-000L1
SSD,,,HFS256G3AMNB-2200A 256GB,773,63.8,1478,https://ssd.userbenchmark.com/SpeedTest/4739/HFS256G3AMNB-2200A
SSD,SSD7CS900-120-RB,PNY,CS900 120GB,774,63.7,84687,https://ssd.userbenchmark.com/SpeedTest/175702/PNY-CS900-120GB-SSD
SSD,SHFS37A/120G,HyperX,Fury 120GB,775,63.7,11403,https://ssd.userbenchmark.com/HyperX-Fury-120GB/Rating/2586
SSD,,Apple,SD512E 500GB,776,63.7,264,https://ssd.userbenchmark.com/SpeedTest/6934/APPLE-SSD-SD512E
SSD,,Goodram,C100 120GB,777,63.6,360,https://ssd.userbenchmark.com/SpeedTest/5675/GOODRAM-C100
SSD,SVP200S37A60G,Kingston,SSDNow V+200 Series 60GB,778,63.5,127,https://ssd.userbenchmark.com/SpeedTest/10560/KINGSTON-SVP200S37A60G
SSD,,Samsung,PM830 mSATA 256GB,779,63.3,9379,https://ssd.userbenchmark.com/SpeedTest/3903/SAMSUNG-SSD-PM830-mSATA-256GB
SSD,,Samsung,PM841 2.5" 256GB,780,63.3,1340,https://ssd.userbenchmark.com/SpeedTest/5077/SAMSUNG-SSD-PM841-25--7
SSD,,Adata,SX300 256GB,781,63.3,100,https://ssd.userbenchmark.com/SpeedTest/3900/ADATA-SX300
SSD,,Kingston,SKC100S3120G 120GB,782,63.2,285,https://ssd.userbenchmark.com/SpeedTest/5074/KINGSTON-SKC100S3120G
SSD,SSDMCEAC120B301,Intel,525 Series mSATA 120GB,783,63.2,655,https://ssd.userbenchmark.com/SpeedTest/5314/INTEL-SSDMCEAC120B3
SSD,,Sandisk,SD5SG2256G1052E 256GB,784,63.1,638,https://ssd.userbenchmark.com/SpeedTest/2816/SanDisk-SD5SG2256G1052E
SSD,MZ-7PC128B/WW,Samsung,830 128GB,785,63,37250,https://ssd.userbenchmark.com/Samsung-830-128GB/Rating/1926
SSD,SA400S37/240G,Kingston,A400 240GB,786,63,697294,https://ssd.userbenchmark.com/Kingston-A400-240GB/Rating/3953
SSD,TS128GMTS800,Transcend,MTS800 M.2 128GB,787,63,5863,https://ssd.userbenchmark.com/SpeedTest/22385/TS128GMTS800
SSD,,Toshiba,THNSNF256GMCS 256GB,788,63,846,https://ssd.userbenchmark.com/SpeedTest/5493/TOSHIBA-THNSNF256GMCS
SSD,PP120GS25SSDR,Patriot,Pyro 120GB,789,63,158,https://ssd.userbenchmark.com/Patriot-Pyro-120GB/Rating/2234
SSD,SSDSCKGF180A4L,Intel,SSD Pro 1500 Series 180GB,790,62.8,195,https://ssd.userbenchmark.com/SpeedTest/6511/INTEL-SSDSCKGF180A4L
SSD,,Intel,SS DSC2BW180A3H 180GB,791,62.7,50,https://ssd.userbenchmark.com/SpeedTest/9583/INTEL-SS-DSC2BW180A3H
SSD,,Samsung,MZ7TE128HMGR-000L1 128GB,792,62.3,5980,https://ssd.userbenchmark.com/SpeedTest/9061/SAMSUNG-MZ7TE128HMGR-000L1
SSD,2DP98AA#ABC,HP,S700 250GB,793,62.2,16055,https://ssd.userbenchmark.com/SpeedTest/332066/HP-SSD-S700-250GB
